CallNumber,Author,Title,ISBN,PubName,PubYear
E 78.N5 OBE,"Oberg, Mihael Leroy.","Dominion and ivility : English imperialism and native Ameria, 1585-1685 /",9780801488832;0801488834,ornell University Press,2004
E 78.N5 PUL,"Pulsipher, Jenny Hale.","Subjets unto the same king : Indians, English, and the ontest for authority in olonial New England /",9780812238761;0812238761,University of Pennsylvania Press,2005
E 78.N5 Rus,"Russell, H. S.",Indian New England before the Mayflower /,9780874511628;0874511623,New England UP,1980
E 78.N5 Sal,"Salisbury, N.","Manitou and Providene : Indians, Europeans, and the Making of New England, 1500-1643 /",9780195030259;0195030257,OUP,1982
E 78.N7 Wra,"Wraxall, P.","An abridgement of the Indian affairs : ontained in four folio volumes, transated in the olony of New York, from the year 1678 to the year 1751 /",,Benjamin Blom,1968
E 78.N74 Set,"Setzler, F. M.","Peahtree mound and village site, herokee ounty, North arolina /",,Government Printing Offie (Washington),1941
E 78.N77 EB,"ebula, Larry.","Plateau Indians and the quest for spiritual power, 1700-1850 /",9780803215214;0803215215;9780803222434;0803222432,ombined Aademi; University of Nebraska Press,2003
E 78.N77 la,"lark, E. E.",Indian legends of the Paifi Northwest /,,U of alifornia P,1953
E 78.N77 Poi,"Point, N.","Wilderness kingdom : Indian life in the Roky Mountains, 1840-1847 : the journals and paintings of Niolas Point, S.J. /",,Mihael Joseph,1968
E 78.N78 ol,"ole, Douglas, 1938-",aptured heritage : the sramble for Northwest oast artifats /,9780806127774;0806127775,U of Oklahoma P,1995
E 78.N78 Dru,"Druker, Philip, 1911-",The native brotherhoods : modern intertribal organisations on the Northwest oast /,,USGPO,1958
E 78.N78 Lev,"Le_vi-Strauss, laude.",The Way of the Masks /,9780295959290;0295959290,Washington UP,1982
E 78.N78 Lev,"Le_vi-Strauss, laude.",Voie des Masques. Part 1 /,,Skira,1975
E 78.N78 Ma,"MFeat, T. F. S.",Indians of the North Paifi oast /,,U of Washington P,1967
E 78.O4 STR,"Strobel, hristoph.","The testing grounds of modern empire : the making of olonial raial order in the Amerian Ohio ountry and the South Afrian Eastern ape, 1770s-1850s /",1433101238;9781433101236,Peter Lang,2008
E 78.O5 Nag,"Nagler, M.",Indians in the ity : a study of the urbanization of Indians in Toronto /,,anadian Researh entre for Anthropology St-Paul U,1970
E 78.O5 Sty,"Stymeist, D. H.",Ethnis and Indians : soial relations in a Northwestern Ontario town /,9780887781124;0887781128,Peter Martin Assoiates,1975
E 78.P4 MER,"Merritt, Jane T.","At the rossroads : Indians and Empires on a Mid-Atlanti Frontier, 1700-1763.",9780807854624;080785462X,UnivNarolina P,2003
E 78.P7 AR,"arter, Sarah.",Aboriginal people and olonizers of western anada to 1900 /,9780802041470;0802041477;9780802079954;0802079954,University of Toronto Press,1999
E 78.P7 Wal,"Waldram, James B.",As long as the rivers run : hydroeletri development and native ommunities in Western anada /,9780887556319;0887556310,U of Manitoba P,1988
E 78.P8 Hae,"Haeberlin, H.",The Indians of Puget Sound /,,U of Washington P,1930
E 78.Q3 Ele,,Eleven ontemporary nations : the Amerindians and the Inuit of Quebe.,9782550321965;2550321960,The Seretariat,1997
E 78.S6 Sou,South arolina (olony).,"Douments relating to Indian affairs, May 21 1750 - August 7 1754 /",,South arolina Arhives Department,1958
E 78.S65 ot,"otterill, R. S.",The southern Indians : the story of the ivilized tribes before removal /,,U of Oklahoma P,1954
E 78.S65 Fun,"Fundaburk, E. L.",Sun irles and human hands /,,,1957
E 78.S65 Wri,"Wright, J. Leith, Jr. 1929-1986. (James Leith),",The only land they knew : the tragi story of the Amerian Indians /,9780029357903;002935790X,Free P,1981
E 78.S7 Ban,"Bandelier, A. F.","The southwestern journals of Adolph F. Bandelier, 1880-1882 /",,U of New Mexio P,1966
E 78.S7 Dil,"Dilworth, Leah.",Imagining Indians in the Southwest : persistent visions of a primitive past /,9781560986416;1560986417,Smithsonian Institution P,1996
E 78.S7 For,"Forbes, J. D.","Apahe, Navaho and Spaniard /",,U of Oklahoma P,1960
E 78.S7 Spi,"Spier, E. H.","yles of onquest : the impat of Spain, Mexio, and the United States on the Indians of the Southwest, 1533-1960 /",,U of Arizona P,1962
E 78.S7 Uni,United States ommission on ivil Rights.,"The Southwest Indian report : a report of the U.S. ommission on ivil Rights, May 1973.",,USGPO,1973
E 78.T3 Sat,"Satz, R. N.","Tennessee's Indian peoples : from white ontat to removal, 1540-1840 /",9780870492310;0870492314,U of Tennessee P,1979
E 78.T4 BAR,"Barr, Juliana.",Peae ame in the form of a woman : Indians and Spaniards in the Texas borderlands /,9780807857908;0807857904,University of North arolina Press,2007
E 78.V7 She,"Sheehan, B. W.",Savagism and ivility : Indians and Englishmen in olonial Virginia /,9780521229272;0521229278,ambridge UP,1980
E 78.W5 AND,"Andrist, Ralph K.",The long death : the last days of the Plains Indian /,9780806133089;0806133082,University of Oklahoma Press,2001
E 78.W5 Hyd,"Hyde, G. E.",Indians of the High Plains : from the prehistori period to the oming of the Europeans /,,U of Oklahoma P,1959
E 78.W5 Low,"Lowie, R. H.",Indians of the Plains /,,Natural History P,1963
E 78.W5 Mis,"Mishkin, B.",Rank and warfare among the Plains Indians /,,U of Washington P,1940
E 78.W5 Mor,"Morgan, Lewis Henry, 1818-1881.","The Indian journals, 1859-62 /",,U of Mihigan P,1959
E 78.W5 Wed,"Wedel, W. R.",Prehistori man on the great plains /,,U of Oklahoma P,1961
E 78.Y8 RU,"ruikshank, Julie.",The soial life of stories : narrative and knowledge in the Yukon Territory /,9780803214903;0803214901,University of Nebraska Press,1998
E 78.Y8 oa,"oates, Kenneth, 1956-","Best left as Indians : native-white relations in the Yukon Territory, 1840-1973 /",9780773511002;0773511008,MGill-Queen's UP,1993
E 78.Y8 Kin,"King, A. R.",The shool at Mopass : a problem of identity /,,Holt Rinehart and Winston,1967
E 78.Y8 Lif,,Life lived like a story : life stories of three Yukon elders /,9780803263529;080326352X,U of Nebraska P,1992
E 780 Bai,"Bailey, Thomas Andrew, 1902-",Woodrow Wilson and the great betrayal /,,Mamillan,1945
E 780 AP,"apozzola, hristopher Joseph Niodemus, 1971-",Unle Sam wants you : World War I and the making of the modern Amerian itizen /,0199734798;9780199734795,Oxford University Press,2010
E 780 Dev,"Devlin, Patrik, Baron, 1905-1992.",Too proud to fight : Woodrow Wilson's neutrality /,,OUP,1974
E 780 FOR,"Ford, Nany Gentile, 1954-",The Great War and Ameria : ivil-military relations during World War I /,0275981991;9780275981990,Harourt Eduation distributor; Praeger Seurity International,2008
E 780 Feu,"Feuerliht, R. S.","Ameria's reign of terror : World War 1, the red sare and the Palmer raids /",9780394821016;0394821017,Random House,1971
E 780 Liv,"Livermore, S. W.","Politis is adjourned : Woodrow Wilson and the War ongress, 1916-1918 /",,Wesleyan UP,1966
E 780 OGr,"O'Grady, J. P.",The immigrants' influene on Wilson's peae poliies /,,U of Kentuky P,1967
E 780 Pax,"Paxson, F. L.",Amerian demoray and the world war /,,ooper Square,1966
E 780 Pax,"Paxson, F. L.",Amerian demoray and the world war /,,Houghton Mifflin,1936
E 780 Pax,"Paxson, F. L.",Amerian demoray and the world war /,,Houghton Mifflin,1939
E 780 Pet,"Peterson, H. .",Opponents of war 1917-1918 /,,U of Washington P,1968
E 780 Sh,"Shaffer, Ronald.",Ameria in the Great War : the rise of the war welfare state /,9780195049039;0195049039,OUP,1991
E 780 Tra,"Trask, D. F.","World War 1 at home : readings on Amerian life, 1914-1920 /",,Wiley,1970
E 780 Wyn,"Wynn, Neil A.",From progressivism to prosperity : World War 1 and Amerian soiety /,9780841911079;084191107X,Holmes,1986
E 783 Bag,"Bagby, Wesley M. 1922-2002. (Wesley Marvin),",The road to normaly : the presidential ampaign and eletion of 1920 /,,Johns Hopkins P,1962
E 784 ALL,"Allen, Frederik Lewis, 1890-1954",Only yesterday : an informal history of the nineteen-twenties in Ameria.,,Penguin,1938
E 784 ALL,"Allen, Frederik Lewis, 1890-1954",Only yesterday : an informal histry of the nineteen-twenties /,,Blue Ribbon Books,1931
E 784 ALL,"Allen, Frederik Lewis, 1890-1954",Only yesterday : an informal histry of the nineteen-twenties /,,Harper & Row,1931
E 784 Bar,"Baritz, Loren, 1928-",The ulture of the twenties /,,Bobbs-Merrill,1970
E 784 Boo,,"Boom and bust, 1920-1939 /",9780070432710;0070432716,MGraw-Hill,1976
E 784 ar,"arter, Paul Allen, 1926-",The twenties in Ameria /,,romwell,1968
E 784 ar,"arter, Paul Allen, 1926-",The twenties in Ameria /,9780882957173;0882957171,Harlan Davidson,1975
E 784 oh,"ohen, Warr","Empire without tears : Ameria's foreign relations, 1921-1933 /",9780394341453;0394341457,Knopf,1987
E 784 Dre,"Dreiser, Theodore, 1871-1945.",Tragi Ameria /,,onstable,1932
E 784 Ell,"Ellis, L. E.","Republian foreign poliy, 1921-1933 /",,Rutgens UP,1968
E 784 Fau,"Faulkner, H. U.",From Versailles to the New Deal : a hronile of the Harding-oolidge-Hoover era /,,Glasgow Brook & o,1950
E 784 GOL,"Goldberg, David J.",Disontented Ameria : the United States in the 1920s /,9780801860041;0801860040;9780801860058;0801860059,Johns Hopkins University Press,1999
E 784 Haw,"Hawley, E. W.","The great war and the searh for a modern order : a history of the Amerian people and their institutions, 1917-1933 /",9780312346812;0312346816,St Martins P,1979
E 784 Hi,"Hiks, J. D.","Republian asendany, 1921-1933 /",,Hamilton,1960
E 784 LEU,"Leuhtenburg, William E. 1922- (William Edward),","The perils of prosperity, 1914-1932 /",9780226473703;0226473708;9780226473710;0226473716,University of hiago Press,1993
E 784 LOU,"Louria, Margot.","Triumph and downfall : Ameria's pursuit of peae and prosperity, 1921-1933 /",9780313312724;0313312729,Greenwood Press,2001
E 784 Leu,"Leuhtenburg, William E. 1922- (William Edward),","The perils of prosperity, 1914-32 /",9780226473697;0226473694,hiago University Press,1958
E 784 MAJ,,"Major problems in Amerian history, 1920-1945 : douments and essays /",0395870747;9780395870747,Houghton Mifflin,1999
E 784 MIL,"Miller, Nathan, 1927-",New world oming : the 1920s and the making of modern Ameria /,9780306813795;0306813793,Da apo Press,2004
E 784 Mow,"Mowry, G. E.","The twenties : Fords, flappers and fanatis /",,Prentie-Hall,1963
E 784 ONE,"O'Neal, Mihael, 1949-",Ameria in the 1920s /,9780816056378;0816056374,Fats On File,2005
E 784 PAL,"Palmer, Niall A.",The twenties in Ameria : politis and history /,0748620370;9780748620371,Edinburgh University Press,2006
E 784 PLE,"Plesur, M.",The 1920s : problems and paradoxes : seleted readings /,,Allyn & Baon,1969
E 784 Par,"Parrish, Mihael E.","Anxious deades : Ameria in prosperity and depression, 1920-1941 /",9780393033946;0393033945;9780393311341;0393311341,Norton,1992
E 784 Per,"Perret, Geoffrey.",Ameria in the twenties : a history /,9780671251079;0671251074,Simon & Shuster,1982
E 784 Ste,"Pitairn, Elizabeth, -1734.",Babbitts and bohemians : from the Great War to the Great Depression /,9781560009603;1560009608,Transation,1998
E 784 Ste,"Pitairn, Elizabeth, -1734.",Babbitts and bohemians : the Amerian 1920s /,,Mamillan,1967
E 784 Zie,"Zieger, R. H.","Republians and labor, 1919-1929 /",,U of Kentuky P,1969
E 784.M143 Hir,"Hirshfeld, Burt.",Freedom in jeopardy : the story of the Marthy years /,9780671321895;0671321897,Julian Messner,1969
E 784.M143 Osh,"Oshinsky, David M.",Senator Joseph Marthy and the Amerian labor movement /,9780826201881;0826201881,U of Missouri P,1976
E 785 AME,,Ameria in the  1920s : literary soures & douments /,,Helm Information,2004
E 785 Bat,"Bates, J. Leonard (James Leonard)","The origins of Teapot Dome : Progressives, parties, and petroleum, 1909-1921 /",,U of Illinois P,1963
E 785 Bu,"Bukley, T. H.","The United States and the Washington onferene, 1921-1922 /",9780870491085;0870491083,U of Tennessee P,1970
E 785 Mur,"Murray, R. K.",The Harding era : Warren G. Harding and his administration /,,U of Minnesota P,1969
E 785 Rus,"Russell, F.",Tragedy in Dedham : the story of the Sao-Vanzetti ase /,,Longmans,1962
E 785 Vin,"Vinson, John halmers.",The parhment peae : the United States Senate and the Washington onferene 1921-1922 /,9780313245329;0313245320,Greenwood P,1984
E 786 Ada,"Adams, S. H.",Inredible era : the life and times of Warren Gamaliel Harding /,,Houghton Mifflin,1939
E 786 ha,"happle, J. M.","Life and times of Warren G. Harding, our after-war president /",,happle,1924
E 786 Dau,"Daugherty, H. M.",The inside story of the Harding tragedy /,,hurhill,1932
E 786 Har,"Sinlair, Andrew, 1935-2019.",The available man : the life behind the masks of Warren Gamaliel Harding /,,Mamillan,1965
E 786 Mea,"Means, G. B.",The strange death of President Harding /,,Guild Publishing,1930
E 786 Rus,"Russell, F.","President Harding : his life and times, 1865-1923 /",,Eyre & Spottiswoode,1969
E 791 AL,,alvin oolidge and the oolidge era : essays on the history of the 1920s /,9780844409221;0844409227,University Press of New England distributor; Library of ongress,1998
E 792 Ell,"Ellis, L. E.","Frank B. Kellogg and Amerian foreign relations, 1925-1929 /",,Rutgers UP,1961
E 793,"oolidge, .",Have faith in Massahusetts : a olletion of speehes and messages /,,Houghton Mifflin,1919
E 793,"oolidge, .",The autobiography /,,hatto,1929
E 793 Fue,"Fuess, . M.","alvin oolidge, the man from Vermont /",,Arhon,1965
E 793 M,"Moy, D. R.",alvin oolidge : the quiet president /,,Mamillan,1967
E 793 Qui,"oolidge, .",The Talkative President : the Off-The-Reord Press onferenes of alvin oolidge /,,U of Massahusetts P,1964
E 793 Whi,"White, W. A.",A puritan in Babylon : the story of alvin oolidge /,,apriorn Books,1965
E 793 Whi,"Whiting, E. E.",President oolidge : a ontemporary estimate /,,Atlanti Monthly P,1923
E 795 Ma,"MaKay, K. .",The progressive movement of 1924 /,,Otagon Books,1966
E 795 Wat,"Waterhouse, David L.",The Progressive Movement of 1924 and the development of interest group liberalism /,9780824018924;0824018923,Garland,1991
E 796 Li,"Lihtman, A. J.",Prejudie and the Old Politis : the Presidential Eletion of 1928 /,9780807813584;0807813583,U of North arolina P,1979
E 796 Moo,"Moore, E. A.",A atholi runs for president : the ampaign of 1928 /,,Ronald P,1956
E 796 Smi,"Smith, A. E.","ampaign addresses of Governor Alfred E. Smith, Demorati andidate for President, 1928 /",,Demorati National ommittee,1929
E 801 ou,"oughlin, harles E. 1891-1979. (harles Edward),","Father oughlin's radio disourses, 1931-1932 /",,Radio League of the Little Flower,1932
E 801 ou,"oughlin, harles E. 1891-1979. (harles Edward),","Father oughlin's radio sermons, Otober, 1930-April, 1931 /",,Knox,1931
E 801 Fau,"Fausold, Martin L.",The presideny of Herbert . Hoover /,9780700602599;0700602593,UP of Kansas,1985
E 801 Her,,Herbert Hoover and the historians /,9780938469032;0938469037,Herbert Hoover Presidential Library,1989
E 801 Lip,"Lippmann, Walter, 1889-1974.","Interpretations, 1931-1932 /",,Allen & Unwin,1933
E 801 Mye,"Myers, W. S.",The Hoover administration : a doumented narrative /,,Sribner,1936
E 801 Nas,"Nash, Gerald D.","The ruial era : the Great Depression and World War 2, 1929-1945 /",9780312036317;0312036310,St Martin's P,1992
E 801 Rom,"Romaso, Albert U.","The poverty of abundane : Hoover, the nation, the Depression /",9780196806235;0196806232,OUP,1968
E 801 Ros,"Rosen, Elliot A., 1928-","Hoover, Roosevelt, and the Brains Trust : from Depression to New Deal /",9780231041720;0231041721,olumbia UP,1977
E 801 Sh,"Shwarz, J. A.","The interregnum of despair : Hoover, ongress, and the Depression /",9780252001123;0252001125,U of Illinois P,1970
E 801 Ter,"Terkel, S.",Hard times : an oral history of the Great Depression /,9780713901825;0713901829,Allen Lane,1970
E 801 War,"Warren, H. G.",Herbert Hoover and the great depression /,,OUP,1959
E 801 Wil,"Wilbur, R. L.",The Hoover poliies /,,Sribner's,1937
E 801 Wil,"Wilson, Edmund, 1895-1972.",Devil take the hindmost : a year of the slump /,,Sribner,1932
E 802 Bes,"Best, Gary Dean","The politis of Amerian individualism : Herbert Hoover in transition, 1918-1921 /",9780837181608;0837181607,Greenwood P,1975
E 802 Bur,"Burner, David.",Herbert Hoover : a publi life /,9780689706691;0689706693,Atheneum,1984
E 802 Daw,"Dawes, harles Gates, 1865-1951.",Journal as Ambassador to Great Britain /,,Mamillan,1939
E 802 Daw,"Dawes, harles Gates, 1865-1951.","Notes as Vie President, 1928-1929 /",,Little,1935
E 802 Fer,"Ferrell, Robert H.","Amerian diplomay in the Great Depression : Hoover-Stimson foreign poliy, 1929-1933 /",9780208007490;0208007490,Arhon Books,1969
